Timestamp,ts_key,Actual Vol [Tons],Expected Vol [Tons]
2019-01-01,Provider_8-Plant_10,18.845,18.111
2019-01-01,Provider_8-Plant_12,27.116,27.615
2019-01-01,Provider_8-Plant_13,416.28,422.308
2019-01-01,Provider_8-Plant_14,32.479,29.251
2019-01-01,Provider_8-Plant_15,76.22,75.286
2019-01-01,Provider_8-Plant_18,43.889,40.856
2019-01-01,Provider_8-Plant_19,142.064,141.382
2019-01-01,Provider_8-Plant_20,484.669,494.338
2019-01-01,Provider_8-Plant_4,320.7,288.052
2019-01-01,Provider_8-Plant_5,49.839,42.568
2019-01-01,Provider_9-Plant_1,1371.417,1415.145
2019-01-01,Provider_9-Plant_10,72.546,70.154
2019-01-01,Provider_9-Plant_11,214.314,217.06
2019-01-01,Provider_9-Plant_12,56.688,65.838
2019-01-01,Provider_9-Plant_13,283.352,274.924
2019-01-01,Provider_9-Plant_14,868.632,815.464
2019-01-01,Provider_9-Plant_15,941.935,930.009
2019-01-01,Provider_9-Plant_18,82.961,81.073
2019-01-01,Provider_9-Plant_19,950.183,954.492
2019-01-01,Provider_9-Plant_20,425.81,435.89
2019-01-01,Provider_9-Plant_4,2180.323,2190.232
2019-01-01,Provider_9-Plant_5,112.605,76.953
2019-02-01,Provider_10-Plant_1,339.048,329.696
2019-02-01,Provider_10-Plant_10,371.063,382.458
2019-02-01,Provider_10-Plant_11,169.783,167.237
2019-02-01,Provider_10-Plant_12,4.029,4.12
2019-02-01,Provider_10-Plant_13,816.745,800.623
2019-02-01,Provider_10-Plant_14,344.108,329.593
2019-02-01,Provider_10-Plant_15,386.587,384.44
2019-02-01,Provider_10-Plant_18,256.559,249.414
2019-02-01,Provider_10-Plant_19,402.749,421.278
2019-02-01,Provider_10-Plant_20,255.851,258.362
2019-02-01,Provider_10-Plant_4,200.499,203.945
2019-02-01,Provider_10-Plant_5,408.463,369.381
2019-02-01,Provider_14-Plant_1,590.372,571.89
2019-02-01,Provider_14-Plant_10,50.744,49.539
2019-02-01,Provider_14-Plant_11,182.276,183.337
2019-02-01,Provider_14-Plant_12,13.529,13.269
2019-02-01,Provider_14-Plant_13,102.524,124.05
2019-02-01,Provider_14-Plant_14,664.814,698.961
2019-02-01,Provider_14-Plant_15,425.298,442.308
2019-02-01,Provider_14-Plant_18,253.943,243.446
2019-02-01,Provider_14-Plant_19,206.919,219.764
2019-02-01,Provider_14-Plant_20,218.326,217.426
2019-02-01,Provider_14-Plant_22,70.75,76.223
2019-02-01,Provider_14-Plant_4,306.954,355.942
2019-02-01,Provider_15-Plant_13,50.543,50.442
2019-02-01,Provider_15-Plant_18,31.436,30.243
2019-02-01,Provider_15-Plant_19,9.932,10.029
2019-02-01,Provider_15-Plant_20,229.319,237.657
2019-02-01,Provider_15-Plant_4,135.183,129.759
2019-02-01,Provider_15-Plant_5,18.626,14.311
2019-02-01,Provider_16-Plant_1,646.132,631.532
2019-02-01,Provider_16-Plant_10,517.595,524.19
2019-02-01,Provider_16-Plant_11,948.808,885.119
2019-02-01,Provider_16-Plant_12,105.081,98.329
2019-02-01,Provider_16-Plant_13,1861.524,1717.977
2019-02-01,Provider_16-Plant_14,160.048,123.153
2019-02-01,Provider_16-Plant_15,2338.009,2245.608
2019-02-01,Provider_16-Plant_18,1804.019,1886.863
2019-02-01,Provider_16-Plant_19,1599.704,1606.903
2019-02-01,Provider_16-Plant_20,545.397,556.756
2019-02-01,Provider_16-Plant_4,1020.699,937.528
2019-02-01,Provider_16-Plant_5,298.497,222.887
2019-02-01,Provider_18-Plant_1,2.741,2.746
2019-02-01,Provider_18-Plant_11,45.843,47.0
2019-02-01,Provider_18-Plant_13,22.095,21.574
2019-02-01,Provider_18-Plant_15,55.172,57.124
2019-02-01,Provider_18-Plant_19,125.305,131.603
2019-02-01,Provider_18-Plant_20,112.773,114.93
2019-02-01,Provider_18-Plant_5,21.519,13.663
2019-02-01,Provider_2-Plant_1,230.08,218.334
2019-02-01,Provider_2-Plant_10,33.646,32.626
2019-02-01,Provider_2-Plant_11,120.89,119.608
2019-02-01,Provider_2-Plant_12,80.023,45.344
2019-02-01,Provider_2-Plant_13,584.656,1659.687
2019-02-01,Provider_2-Plant_14,470.937,304.526
2019-02-01,Provider_2-Plant_15,220.188,224.838
2019-02-01,Provider_2-Plant_18,353.753,285.766
2019-02-01,Provider_2-Plant_19,320.877,316.415
2019-02-01,Provider_2-Plant_20,369.271,365.193
2019-02-01,Provider_2-Plant_4,1342.596,1334.73
2019-02-01,Provider_2-Plant_5,91.437,82.616
2019-02-01,Provider_20-Plant_1,464.341,516.806
2019-02-01,Provider_20-Plant_10,94.592,96.224
2019-02-01,Provider_20-Plant_11,311.327,296.165
2019-02-01,Provider_20-Plant_12,311.048,311.744
2019-02-01,Provider_20-Plant_13,782.235,805.629
2019-02-01,Provider_20-Plant_14,372.286,373.225
2019-02-01,Provider_20-Plant_15,565.552,611.002
2019-02-01,Provider_20-Plant_18,251.293,245.578
2019-02-01,Provider_20-Plant_19,497.038,966.936
2019-02-01,Provider_20-Plant_20,412.631,414.851
2019-02-01,Provider_20-Plant_4,1297.742,1246.3
2019-02-01,Provider_20-Plant_5,186.19,162.92
2019-02-01,Provider_20-Plant_6,407.665,343.397
2019-02-01,Provider_21-Plant_1,332.128,279.508
2019-02-01,Provider_21-Plant_10,126.625,125.131
2019-02-01,Provider_21-Plant_11,396.131,396.005
2019-02-01,Provider_21-Plant_12,101.134,93.927
2019-02-01,Provider_21-Plant_13,697.048,713.727
2019-02-01,Provider_21-Plant_14,218.9,221.535
2019-02-01,Provider_21-Plant_15,938.701,915.598
2019-02-01,Provider_21-Plant_18,509.091,530.449
2019-02-01,Provider_21-Plant_19,556.503,556.875
2019-02-01,Provider_21-Plant_20,439.785,441.133
2019-02-01,Provider_21-Plant_4,2177.932,1946.558
2019-02-01,Provider_21-Plant_5,61.074,58.397
2019-02-01,Provider_21-Plant_6,546.703,477.288
2019-02-01,Provider_22-Plant_1,143.162,149.257
2019-02-01,Provider_22-Plant_10,27.352,26.027
2019-02-01,Provider_22-Plant_11,68.728,81.096
2019-02-01,Provider_22-Plant_12,324.748,272.568
2019-02-01,Provider_22-Plant_13,411.252,392.967
2019-02-01,Provider_22-Plant_14,61.932,61.897
2019-02-01,Provider_22-Plant_15,197.022,193.397
2019-02-01,Provider_22-Plant_18,257.368,246.432
2019-02-01,Provider_22-Plant_19,191.184,193.243
2019-02-01,Provider_22-Plant_20,104.601,102.757
2019-02-01,Provider_22-Plant_4,2100.776,2004.406
2019-02-01,Provider_22-Plant_5,75.768,56.337
2019-02-01,Provider_22-Plant_6,33.489,25.842
2019-02-01,Provider_24-Plant_1,469.041,454.414
2019-02-01,Provider_24-Plant_10,340.234,329.128
2019-02-01,Provider_24-Plant_11,766.9,800.338
2019-02-01,Provider_24-Plant_12,31.216,29.487
2019-02-01,Provider_24-Plant_13,1479.867,1427.539
2019-02-01,Provider_24-Plant_14,374.663,392.548
2019-02-01,Provider_24-Plant_15,1587.302,1587.814
2019-02-01,Provider_24-Plant_18,735.785,723.384
2019-02-01,Provider_24-Plant_19,555.497,555.448
2019-02-01,Provider_24-Plant_20,55.43,57.167
2019-02-01,Provider_24-Plant_22,64.334,63.429
2019-02-01,Provider_24-Plant_4,1333.037,834.876
2019-02-01,Provider_24-Plant_5,52.418,45.026
2019-02-01,Provider_24-Plant_6,425.178,315.116
2019-02-01,Provider_25-Plant_1,948.077,950.694
2019-02-01,Provider_25-Plant_10,214.928,213.195
2019-02-01,Provider_25-Plant_11,521.879,524.305
2019-02-01,Provider_25-Plant_12,216.196,208.719
2019-02-01,Provider_25-Plant_13,1366.77,1348.081
2019-02-01,Provider_25-Plant_14,397.334,403.49
2019-02-01,Provider_25-Plant_15,1457.212,1260.158
2019-02-01,Provider_25-Plant_18,668.314,660.985
2019-02-01,Provider_25-Plant_19,1599.318,1621.191
2019-02-01,Provider_25-Plant_20,396.384,394.569
2019-02-01,Provider_25-Plant_4,1488.086,1492.315
2019-02-01,Provider_25-Plant_5,133.552,115.905
2019-02-01,Provider_25-Plant_6,649.744,472.736
2019-02-01,Provider_27-Plant_1,1068.393,1056.417
2019-02-01,Provider_27-Plant_10,345.054,338.974
2019-02-01,Provider_27-Plant_11,1265.822,1331.645
2019-02-01,Provider_27-Plant_12,217.446,206.984
2019-02-01,Provider_27-Plant_13,1842.727,1847.638
2019-02-01,Provider_27-Plant_14,608.228,875.297
2019-02-01,Provider_27-Plant_15,2360.187,2308.822
2019-02-01,Provider_27-Plant_18,895.272,860.196
2019-02-01,Provider_27-Plant_19,1423.686,1414.682
2019-02-01,Provider_27-Plant_20,249.948,246.187
2019-02-01,Provider_27-Plant_4,2628.193,2931.601
2019-02-01,Provider_27-Plant_5,539.729,432.021
2019-02-01,Provider_27-Plant_6,427.67,322.185
2019-02-01,Provider_28-Plant_1,2.379,2.312
2019-02-01,Provider_28-Plant_10,6.357,6.244
2019-02-01,Provider_28-Plant_11,75.835,79.282
2019-02-01,Provider_28-Plant_12,97.955,101.127
2019-02-01,Provider_28-Plant_13,336.658,344.543
2019-02-01,Provider_28-Plant_14,155.26,162.415
2019-02-01,Provider_28-Plant_15,148.031,139.948
2019-02-01,Provider_28-Plant_18,24.007,23.646
2019-02-01,Provider_28-Plant_19,178.085,172.691
2019-02-01,Provider_28-Plant_20,116.83,116.945
2019-02-01,Provider_28-Plant_4,105.192,104.884
2019-02-01,Provider_28-Plant_5,17.588,5.337
2019-02-01,Provider_29-Plant_1,34.734,36.383
2019-02-01,Provider_29-Plant_10,100.453,94.132
2019-02-01,Provider_29-Plant_11,48.987,20.953
2019-02-01,Provider_29-Plant_12,23.232,11.082
2019-02-01,Provider_29-Plant_13,481.989,479.4
2019-02-01,Provider_29-Plant_14,112.645,105.454
2019-02-01,Provider_29-Plant_15,258.241,227.746
2019-02-01,Provider_29-Plant_18,295.752,269.754
2019-02-01,Provider_29-Plant_19,1207.075,1203.562
2019-02-01,Provider_29-Plant_20,339.646,301.95
2019-02-01,Provider_29-Plant_4,689.895,665.114
2019-02-01,Provider_29-Plant_5,17.994,10.149
2019-02-01,Provider_3-Plant_1,306.147,370.119
2019-02-01,Provider_3-Plant_10,151.897,159.944
2019-02-01,Provider_3-Plant_11,269.973,305.106
2019-02-01,Provider_3-Plant_12,228.795,228.273
2019-02-01,Provider_3-Plant_13,1530.486,1596.346
2019-02-01,Provider_3-Plant_14,1358.446,1262.183
2019-02-01,Provider_3-Plant_15,1051.466,1043.913
2019-02-01,Provider_3-Plant_18,283.912,382.325
2019-02-01,Provider_3-Plant_19,943.407,1027.073
2019-02-01,Provider_3-Plant_20,635.663,656.367
2019-02-01,Provider_3-Plant_4,2464.785,2153.568
2019-02-01,Provider_3-Plant_5,54.188,63.072
2019-02-01,Provider_3-Plant_6,595.888,327.098
2019-02-01,Provider_30-Plant_1,250.459,255.701
2019-02-01,Provider_30-Plant_10,45.647,41.964
2019-02-01,Provider_30-Plant_11,243.825,244.747
2019-02-01,Provider_30-Plant_12,224.503,216.449
2019-02-01,Provider_30-Plant_13,425.532,407.931
2019-02-01,Provider_30-Plant_14,51.469,52.471
2019-02-01,Provider_30-Plant_15,505.05,487.857
2019-02-01,Provider_30-Plant_18,113.835,98.576
2019-02-01,Provider_30-Plant_19,448.895,440.16
2019-02-01,Provider_30-Plant_20,44.485,42.683
2019-02-01,Provider_30-Plant_4,333.324,311.81
2019-02-01,Provider_30-Plant_5,51.415,56.916
2019-02-01,Provider_31-Plant_1,67.302,64.105
2019-02-01,Provider_31-Plant_10,255.989,225.333
2019-02-01,Provider_31-Plant_11,562.864,536.022
2019-02-01,Provider_31-Plant_12,292.504,166.101
2019-02-01,Provider_31-Plant_13,1368.197,1319.524
2019-02-01,Provider_31-Plant_14,332.392,314.22
2019-02-01,Provider_31-Plant_15,1105.127,1066.081
2019-02-01,Provider_31-Plant_18,1772.455,1723.897
2019-02-01,Provider_31-Plant_19,1146.75,1098.487
2019-02-01,Provider_31-Plant_20,282.76,282.752
2019-02-01,Provider_31-Plant_22,600.141,619.186
2019-02-01,Provider_31-Plant_4,2944.514,3137.92
2019-02-01,Provider_31-Plant_5,334.001,331.453
2019-02-01,Provider_32-Plant_1,43.843,40.678
2019-02-01,Provider_32-Plant_10,22.643,22.706
2019-02-01,Provider_32-Plant_11,2.911,2.644
2019-02-01,Provider_32-Plant_13,109.706,100.929
2019-02-01,Provider_32-Plant_14,138.572,138.751
2019-02-01,Provider_32-Plant_15,9.843,9.658
2019-02-01,Provider_32-Plant_18,77.831,78.143
2019-02-01,Provider_32-Plant_19,102.019,92.772
2019-02-01,Provider_32-Plant_4,52.233,53.746
2019-02-01,Provider_7-Plant_1,22.471,17.883
2019-02-01,Provider_7-Plant_10,473.714,471.596
2019-02-01,Provider_7-Plant_11,97.89,94.438
2019-02-01,Provider_7-Plant_12,168.464,168.47
2019-02-01,Provider_7-Plant_13,575.281,564.416
2019-02-01,Provider_7-Plant_14,86.644,88.023
2019-02-01,Provider_7-Plant_15,382.307,376.203
2019-02-01,Provider_7-Plant_18,941.681,784.746
2019-02-01,Provider_7-Plant_19,831.061,770.616
2019-02-01,Provider_7-Plant_20,249.74,249.513
2019-02-01,Provider_7-Plant_4,636.843,514.004
2019-02-01,Provider_7-Plant_5,133.884,122.872
2019-02-01,Provider_7-Plant_6,42.368,39.16
2019-02-01,Provider_8-Plant_1,403.691,397.909
2019-02-01,Provider_8-Plant_10,18.836,18.066
2019-02-01,Provider_8-Plant_12,32.729,32.9
2019-02-01,Provider_8-Plant_13,442.671,451.414
2019-02-01,Provider_8-Plant_14,23.395,21.523
2019-02-01,Provider_8-Plant_15,106.29,104.317
2019-02-01,Provider_8-Plant_18,45.474,43.793
2019-02-01,Provider_8-Plant_19,169.353,165.949
2019-02-01,Provider_8-Plant_20,365.141,372.281
2019-02-01,Provider_8-Plant_4,386.179,358.78
2019-02-01,Provider_8-Plant_5,47.254,41.432
2019-02-01,Provider_9-Plant_1,1048.6,1030.516
2019-02-01,Provider_9-Plant_10,69.577,66.261
2019-02-01,Provider_9-Plant_11,182.178,170.916
2019-02-01,Provider_9-Plant_12,61.761,72.742
2019-02-01,Provider_9-Plant_13,344.771,339.982
2019-02-01,Provider_9-Plant_14,811.78,705.791
2019-02-01,Provider_9-Plant_15,964.917,970.297
2019-02-01,Provider_9-Plant_18,101.265,99.077
2019-02-01,Provider_9-Plant_19,755.689,765.204
2019-02-01,Provider_9-Plant_20,473.975,505.88
2019-02-01,Provider_9-Plant_4,1713.621,1838.432
2019-02-01,Provider_9-Plant_5,106.526,68.674
2019-03-01,Provider_10-Plant_1,287.044,290.405
2019-03-01,Provider_10-Plant_10,427.357,407.912
2019-03-01,Provider_10-Plant_11,142.419,147.677
2019-03-01,Provider_10-Plant_12,3.075,3.024
2019-03-01,Provider_10-Plant_13,807.226,780.671
2019-03-01,Provider_10-Plant_14,601.536,539.461
2019-03-01,Provider_10-Plant_15,319.851,325.378
2019-03-01,Provider_10-Plant_18,207.544,206.122
2019-03-01,Provider_10-Plant_19,320.487,340.823
2019-03-01,Provider_10-Plant_20,233.842,236.712
2019-03-01,Provider_10-Plant_4,191.027,197.177
2019-03-01,Provider_10-Plant_5,417.966,378.579
2019-03-01,Provider_14-Plant_1,412.158,414.601
2019-03-01,Provider_14-Plant_10,54.965,53.477
2019-03-01,Provider_14-Plant_11,173.307,180.619
2019-03-01,Provider_14-Plant_12,23.651,23.808
2019-03-01,Provider_14-Plant_13,94.297,100.001
2019-03-01,Provider_14-Plant_14,673.509,671.669
2019-03-01,Provider_14-Plant_15,437.642,444.392
2019-03-01,Provider_14-Plant_18,255.944,252.949
2019-03-01,Provider_14-Plant_19,202.787,206.699
2019-03-01,Provider_14-Plant_20,233.089,230.447
2019-03-01,Provider_14-Plant_22,67.009,65.412
2019-03-01,Provider_14-Plant_4,365.011,431.181
2019-03-01,Provider_15-Plant_1,0.243,0.315
2019-03-01,Provider_15-Plant_13,42.073,42.173
2019-03-01,Provider_15-Plant_18,25.629,30.784
2019-03-01,Provider_15-Plant_19,10.948,11.436
2019-03-01,Provider_15-Plant_20,200.546,208.38
2019-03-01,Provider_15-Plant_4,154.292,151.08
2019-03-01,Provider_15-Plant_5,26.338,18.36
2019-03-01,Provider_16-Plant_1,608.222,588.917
2019-03-01,Provider_16-Plant_10,533.456,540.362
2019-03-01,Provider_16-Plant_11,934.991,975.814
2019-03-01,Provider_16-Plant_12,133.647,105.488
2019-03-01,Provider_16-Plant_13,1912.517,1777.891
2019-03-01,Provider_16-Plant_14,163.578,148.953
2019-03-01,Provider_16-Plant_15,2131.894,2042.48
2019-03-01,Provider_16-Plant_18,1597.663,1656.845
2019-03-01,Provider_16-Plant_19,1481.272,1506.678
2019-03-01,Provider_16-Plant_20,585.474,596.837
2019-03-01,Provider_16-Plant_4,1078.688,1067.879
2019-03-01,Provider_16-Plant_5,267.127,193.888
2019-03-01,Provider_18-Plant_1,1.398,0.816
2019-03-01,Provider_18-Plant_11,36.258,36.546
2019-03-01,Provider_18-Plant_13,29.677,25.234
2019-03-01,Provider_18-Plant_15,65.268,67.369
2019-03-01,Provider_18-Plant_19,117.677,123.603
2019-03-01,Provider_18-Plant_20,82.66,84.403
2019-03-01,Provider_18-Plant_4,0.962,0.962
2019-03-01,Provider_18-Plant_5,34.63,18.569
2019-03-01,Provider_2-Plant_1,260.153,246.767
2019-03-01,Provider_2-Plant_10,31.013,31.118
2019-03-01,Provider_2-Plant_11,77.086,65.555
2019-03-01,Provider_2-Plant_12,74.658,43.302
2019-03-01,Provider_2-Plant_13,693.515,835.108
2019-03-01,Provider_2-Plant_14,436.322,345.687
2019-03-01,Provider_2-Plant_15,220.338,223.394
2019-03-01,Provider_2-Plant_18,329.055,273.917
2019-03-01,Provider_2-Plant_19,334.553,332.101
2019-03-01,Provider_2-Plant_20,315.999,317.166
2019-03-01,Provider_2-Plant_4,1328.772,1350.577
2019-03-01,Provider_2-Plant_5,106.03,97.101
2019-03-01,Provider_20-Plant_1,455.737,502.966
2019-03-01,Provider_20-Plant_10,88.188,91.966
2019-03-01,Provider_20-Plant_11,227.259,208.941
2019-03-01,Provider_20-Plant_12,261.36,257.756
2019-03-01,Provider_20-Plant_13,806.131,804.824
2019-03-01,Provider_20-Plant_14,412.36,413.486
2019-03-01,Provider_20-Plant_15,582.376,565.831
2019-03-01,Provider_20-Plant_18,241.035,257.135
2019-03-01,Provider_20-Plant_19,479.224,646.95
2019-03-01,Provider_20-Plant_20,480.175,479.926
2019-03-01,Provider_20-Plant_4,1364.388,1285.082
2019-03-01,Provider_20-Plant_5,231.685,213.509
2019-03-01,Provider_20-Plant_6,405.405,316.974
2019-03-01,Provider_21-Plant_1,348.38,285.543
2019-03-01,Provider_21-Plant_10,126.737,123.604
2019-03-01,Provider_21-Plant_11,457.719,461.905
2019-03-01,Provider_21-Plant_12,95.202,90.197
2019-03-01,Provider_21-Plant_13,687.695,677.504
2019-03-01,Provider_21-Plant_14,238.94,241.935
2019-03-01,Provider_21-Plant_15,712.227,712.614
2019-03-01,Provider_21-Plant_18,431.997,469.565
2019-03-01,Provider_21-Plant_19,555.172,559.147
2019-03-01,Provider_21-Plant_20,527.488,552.501
2019-03-01,Provider_21-Plant_4,1992.464,1852.285
2019-03-01,Provider_21-Plant_5,64.387,65.079
2019-03-01,Provider_21-Plant_6,652.675,552.57
2019-03-01,Provider_22-Plant_1,128.76,166.39
2019-03-01,Provider_22-Plant_10,24.886,23.647
2019-03-01,Provider_22-Plant_11,54.789,70.6
2019-03-01,Provider_22-Plant_12,377.861,322.488
2019-03-01,Provider_22-Plant_13,465.825,442.587
2019-03-01,Provider_22-Plant_14,62.684,60.345
2019-03-01,Provider_22-Plant_15,213.237,213.927
2019-03-01,Provider_22-Plant_18,278.452,263.01
2019-03-01,Provider_22-Plant_19,213.824,208.349
2019-03-01,Provider_22-Plant_20,98.063,102.934
2019-03-01,Provider_22-Plant_4,1965.232,1980.729
2019-03-01,Provider_22-Plant_5,79.356,52.434
2019-03-01,Provider_22-Plant_6,25.663,21.089
2019-03-01,Provider_24-Plant_1,433.316,425.146
2019-03-01,Provider_24-Plant_10,392.825,365.351
2019-03-01,Provider_24-Plant_11,705.319,756.652
2019-03-01,Provider_24-Plant_12,20.933,18.938
2019-03-01,Provider_24-Plant_13,1582.842,1519.074
2019-03-01,Provider_24-Plant_14,417.162,429.067
2019-03-01,Provider_24-Plant_15,1645.096,1631.965
2019-03-01,Provider_24-Plant_18,659.371,641.812
2019-03-01,Provider_24-Plant_19,513.028,514.772
2019-03-01,Provider_24-Plant_20,49.218,50.567
2019-03-01,Provider_24-Plant_22,66.45,68.006
2019-03-01,Provider_24-Plant_4,1385.506,848.054
2019-03-01,Provider_24-Plant_5,65.575,62.075
2019-03-01,Provider_24-Plant_6,384.64,311.563
2019-03-01,Provider_25-Plant_1,1007.939,1019.057
2019-03-01,Provider_25-Plant_10,199.318,197.915
2019-03-01,Provider_25-Plant_11,509.744,518.999
2019-03-01,Provider_25-Plant_12,203.707,191.014
2019-03-01,Provider_25-Plant_13,1419.568,1387.729
2019-03-01,Provider_25-Plant_14,504.778,510.194
2019-03-01,Provider_25-Plant_15,1400.128,1202.853
2019-03-01,Provider_25-Plant_18,651.037,642.832
2019-03-01,Provider_25-Plant_19,1535.034,1540.396
2019-03-01,Provider_25-Plant_20,395.878,391.153
2019-03-01,Provider_25-Plant_4,1309.599,1298.926
2019-03-01,Provider_25-Plant_5,187.65,161.461
2019-03-01,Provider_25-Plant_6,825.191,541.185
2019-03-01,Provider_27-Plant_1,1021.08,982.894
2019-03-01,Provider_27-Plant_10,362.3,363.214
2019-03-01,Provider_27-Plant_11,1100.136,1098.57
2019-03-01,Provider_27-Plant_12,218.803,205.733
2019-03-01,Provider_27-Plant_13,2068.808,2105.733
2019-03-01,Provider_27-Plant_14,773.973,1223.373
2019-03-01,Provider_27-Plant_15,2086.375,2039.581
2019-03-01,Provider_27-Plant_18,922.719,887.107
2019-03-01,Provider_27-Plant_19,1432.571,1428.855
2019-03-01,Provider_27-Plant_20,295.896,292.797
2019-03-01,Provider_27-Plant_4,2510.546,2828.575
2019-03-01,Provider_27-Plant_5,635.244,554.846
2019-03-01,Provider_27-Plant_6,416.975,314.084
2019-03-01,Provider_28-Plant_1,7.617,2.347
2019-03-01,Provider_28-Plant_10,7.874,7.849
2019-03-01,Provider_28-Plant_11,77.869,81.47
2019-03-01,Provider_28-Plant_12,93.017,96.052
2019-03-01,Provider_28-Plant_13,360.661,359.686
2019-03-01,Provider_28-Plant_14,130.143,130.186
2019-03-01,Provider_28-Plant_15,144.096,143.673
2019-03-01,Provider_28-Plant_18,21.714,21.598
2019-03-01,Provider_28-Plant_19,163.272,160.687
2019-03-01,Provider_28-Plant_20,86.114,91.713
2019-03-01,Provider_28-Plant_4,97.625,97.166
2019-03-01,Provider_28-Plant_5,27.882,3.348
2019-03-01,Provider_29-Plant_1,31.758,26.505
2019-03-01,Provider_29-Plant_10,99.73,93.088
2019-03-01,Provider_29-Plant_11,32.57,22.422
2019-03-01,Provider_29-Plant_12,151.069,55.104
2019-03-01,Provider_29-Plant_13,473.152,462.235
2019-03-01,Provider_29-Plant_14,120.844,109.623
2019-03-01,Provider_29-Plant_15,263.642,226.394
2019-03-01,Provider_29-Plant_18,270.738,260.368
2019-03-01,Provider_29-Plant_19,1137.045,1090.508
2019-03-01,Provider_29-Plant_20,313.339,309.676
2019-03-01,Provider_29-Plant_4,624.569,579.155
2019-03-01,Provider_29-Plant_5,18.199,11.837
2019-03-01,Provider_3-Plant_1,346.137,529.238
2019-03-01,Provider_3-Plant_10,146.955,153.422
2019-03-01,Provider_3-Plant_11,176.077,208.359
2019-03-01,Provider_3-Plant_12,223.535,222.614
2019-03-01,Provider_3-Plant_13,1746.575,1716.572
2019-03-01,Provider_3-Plant_14,1363.556,1355.976
2019-03-01,Provider_3-Plant_15,947.692,1017.98
2019-03-01,Provider_3-Plant_18,257.674,344.031
2019-03-01,Provider_3-Plant_19,817.117,907.971
2019-03-01,Provider_3-Plant_20,621.025,627.166
2019-03-01,Provider_3-Plant_4,2236.427,2010.627
2019-03-01,Provider_3-Plant_5,70.707,63.32
2019-03-01,Provider_3-Plant_6,583.082,346.538
2019-03-01,Provider_30-Plant_1,236.742,241.808
2019-03-01,Provider_30-Plant_10,66.886,54.763
2019-03-01,Provider_30-Plant_11,228.605,226.589
2019-03-01,Provider_30-Plant_12,232.315,195.001
2019-03-01,Provider_30-Plant_13,469.8,435.571
2019-03-01,Provider_30-Plant_14,62.006,63.237
2019-03-01,Provider_30-Plant_15,727.822,626.282
2019-03-01,Provider_30-Plant_18,129.005,113.646
2019-03-01,Provider_30-Plant_19,459.862,459.693
2019-03-01,Provider_30-Plant_20,30.414,33.824
2019-03-01,Provider_30-Plant_4,255.257,247.697
2019-03-01,Provider_30-Plant_5,55.845,55.016
2019-03-01,Provider_31-Plant_1,53.585,52.54
2019-03-01,Provider_31-Plant_10,290.183,255.351
2019-03-01,Provider_31-Plant_11,505.196,470.275
2019-03-01,Provider_31-Plant_12,170.808,105.424
2019-03-01,Provider_31-Plant_13,1341.569,1274.536
2019-03-01,Provider_31-Plant_14,315.497,302.788
2019-03-01,Provider_31-Plant_15,1205.774,1174.653
2019-03-01,Provider_31-Plant_18,1691.032,1652.686
2019-03-01,Provider_31-Plant_19,1084.136,1034.491
2019-03-01,Provider_31-Plant_20,217.766,217.415
2019-03-01,Provider_31-Plant_22,645.82,667.076
2019-03-01,Provider_31-Plant_4,2767.751,2893.526
2019-03-01,Provider_31-Plant_5,101.403,102.597
2019-03-01,Provider_32-Plant_1,37.289,34.347
2019-03-01,Provider_32-Plant_10,23.194,23.185
2019-03-01,Provider_32-Plant_11,1.443,1.346
2019-03-01,Provider_32-Plant_13,145.497,137.068
2019-03-01,Provider_32-Plant_14,108.05,119.356
2019-03-01,Provider_32-Plant_15,13.878,13.727
2019-03-01,Provider_32-Plant_18,90.676,90.955
2019-03-01,Provider_32-Plant_19,98.15,90.45
2019-03-01,Provider_32-Plant_4,58.919,60.777
2019-03-01,Provider_7-Plant_1,17.913,12.965
2019-03-01,Provider_7-Plant_10,510.285,507.882
2019-03-01,Provider_7-Plant_11,84.145,90.345
2019-03-01,Provider_7-Plant_12,153.907,153.986
2019-03-01,Provider_7-Plant_13,632.872,616.252
2019-03-01,Provider_7-Plant_14,89.091,90.702
2019-03-01,Provider_7-Plant_15,433.853,433.058
2019-03-01,Provider_7-Plant_18,871.964,813.362
2019-03-01,Provider_7-Plant_19,891.338,816.643
2019-03-01,Provider_7-Plant_20,288.665,283.488
2019-03-01,Provider_7-Plant_4,652.073,507.744
2019-03-01,Provider_7-Plant_5,198.72,190.496
2019-03-01,Provider_7-Plant_6,54.963,49.233
2019-03-01,Provider_8-Plant_1,446.699,440.287
2019-03-01,Provider_8-Plant_10,17.485,16.716
2019-03-01,Provider_8-Plant_12,27.897,28.002
2019-03-01,Provider_8-Plant_13,421.009,426.631
2019-03-01,Provider_8-Plant_14,24.106,21.63
2019-03-01,Provider_8-Plant_15,93.551,89.979
2019-03-01,Provider_8-Plant_18,46.913,45.213
2019-03-01,Provider_8-Plant_19,148.064,146.74
2019-03-01,Provider_8-Plant_20,389.066,396.754
2019-03-01,Provider_8-Plant_4,273.956,265.125
2019-03-01,Provider_8-Plant_5,46.022,33.082
2019-03-01,Provider_9-Plant_1,1162.227,1107.015
2019-03-01,Provider_9-Plant_10,70.852,68.467
2019-03-01,Provider_9-Plant_11,107.619,103.683
2019-03-01,Provider_9-Plant_12,39.286,44.295
2019-03-01,Provider_9-Plant_13,317.743,311.832
2019-03-01,Provider_9-Plant_14,787.944,718.097
