,Timestamp,ts_key,Actual Vol [Tons],Expected Vol [Tons],Plant,Production
9787,2016-12-01,Provider_27-Plant_15,734.306,751.02,Plant_15,14177
9788,2017-01-01,Provider_27-Plant_15,1351.419,1416.717,Plant_15,20718
9789,2017-02-01,Provider_27-Plant_15,1541.894,1629.215,Plant_15,25993
9790,2017-03-01,Provider_27-Plant_15,1804.841,1932.84,Plant_15,30210
9791,2017-04-01,Provider_27-Plant_15,1608.632,1695.96,Plant_15,26647
9792,2017-05-01,Provider_27-Plant_15,1953.948,2051.246,Plant_15,30402
9793,2017-06-01,Provider_27-Plant_15,1656.821,1760.935,Plant_15,28634
9794,2017-07-01,Provider_27-Plant_15,1996.902,2229.394,Plant_15,30906
9795,2017-08-01,Provider_27-Plant_15,1748.094,2158.774,Plant_15,33676
9796,2017-09-01,Provider_27-Plant_15,1589.023,1784.334,Plant_15,30794
9797,2017-10-01,Provider_27-Plant_15,1500.784,1670.984,Plant_15,30989
9798,2017-11-01,Provider_27-Plant_15,1731.842,1968.668,Plant_15,27354
9799,2017-12-01,Provider_27-Plant_15,1258.516,1436.01,Plant_15,20066
9800,2018-01-01,Provider_27-Plant_15,1665.393,1874.097,Plant_15,24062
9801,2018-02-01,Provider_27-Plant_15,1916.249,2156.722,Plant_15,28355
9802,2018-03-01,Provider_27-Plant_15,2110.816,2315.621,Plant_15,31060
9803,2018-04-01,Provider_27-Plant_15,2449.501,2583.399,Plant_15,28053
9804,2018-05-01,Provider_27-Plant_15,2199.688,2273.824,Plant_15,22558
9805,2018-06-01,Provider_27-Plant_15,2387.42,2439.323,Plant_15,25971
9806,2018-07-01,Provider_27-Plant_15,2267.307,2301.733,Plant_15,26470
9807,2018-08-01,Provider_27-Plant_15,2340.145,2373.924,Plant_15,29047
9808,2018-09-01,Provider_27-Plant_15,1627.895,1651.403,Plant_15,21160
9809,2018-10-01,Provider_27-Plant_15,1806.343,1852.617,Plant_15,20515
9810,2018-11-01,Provider_27-Plant_15,1761.297,1723.806,Plant_15,19667
9811,2018-12-01,Provider_27-Plant_15,1305.06,1260.807,Plant_15,15111
9812,2019-01-01,Provider_27-Plant_15,1956.41,2002.603,Plant_15,19883
9813,2019-02-01,Provider_27-Plant_15,2360.187,2308.822,Plant_15,24916
9814,2019-03-01,Provider_27-Plant_15,2086.375,2039.581,Plant_15,26016
9815,2019-04-01,Provider_27-Plant_15,2216.001,2234.149,Plant_15,26097
9816,2019-05-01,Provider_27-Plant_15,2082.756,2108.069,Plant_15,23609
9817,2019-06-01,Provider_27-Plant_15,2031.531,2000.724,Plant_15,22914
9818,2019-07-01,Provider_27-Plant_15,2647.313,2615.666,Plant_15,31295
9819,2019-08-01,Provider_27-Plant_15,2295.712,2204.777,Plant_15,32114
9820,2019-09-01,Provider_27-Plant_15,2294.176,2261.468,Plant_15,32346
9821,2019-10-01,Provider_27-Plant_15,2263.593,2294.84,Plant_15,31050
9822,2019-11-01,Provider_27-Plant_15,2244.751,2256.907,Plant_15,28533
9823,2019-12-01,Provider_27-Plant_15,916.314,891.305,Plant_15,13405
9824,2020-01-01,Provider_27-Plant_15,1811.754,1740.803,Plant_15,20551
9825,2020-02-01,Provider_27-Plant_15,2248.333,2208.295,Plant_15,26848
9826,2020-03-01,Provider_27-Plant_15,1471.84,1466.045,Plant_15,18463
9827,2020-04-01,Provider_27-Plant_15,72.434,73.355,Plant_15,0
9828,2020-05-01,Provider_27-Plant_15,587.237,657.539,Plant_15,10916
9829,2020-06-01,Provider_27-Plant_15,1952.035,2156.392,Plant_15,20783
9830,2020-07-01,Provider_27-Plant_15,2453.458,5218.706,Plant_15,28778
9831,2020-08-01,Provider_27-Plant_15,2214.099,5956.49,Plant_15,28294
9832,2020-09-01,Provider_27-Plant_15,2179.613,5615.244,Plant_15,28459
9833,2020-10-01,Provider_27-Plant_15,2158.125,5397.624,Plant_15,28679
9834,2020-11-01,Provider_27-Plant_15,2195.758,5430.265,Plant_15,27753
9835,2020-12-01,Provider_27-Plant_15,1139.7,2862.699,Plant_15,15643
9836,2021-01-01,Provider_27-Plant_15,420.331,842.367,Plant_15,2143
9837,2021-02-01,Provider_27-Plant_15,1475.099,3424.745,Plant_15,17728
9838,2021-03-01,Provider_27-Plant_15,2596.679,6053.557,Plant_15,29496
9839,2021-04-01,Provider_27-Plant_15,1475.046,3208.451,Plant_15,16173
9840,2021-05-01,Provider_27-Plant_15,1058.366,1702.906,Plant_15,13115
9841,2021-06-01,Provider_27-Plant_15,1688.473,3623.006,Plant_15,18185
9842,2021-07-01,Provider_27-Plant_15,979.428,2258.324,Plant_15,13473
9843,2021-08-01,Provider_27-Plant_15,1204.369,2481.193,Plant_15,12635
9844,2021-09-01,Provider_27-Plant_15,1713.729,3632.226,Plant_15,18566
9845,2021-10-01,Provider_27-Plant_15,1333.351,2601.735,Plant_15,15088
9846,2021-11-01,Provider_27-Plant_15,1413.73,2695.059,Plant_15,15538
9847,2021-12-01,Provider_27-Plant_15,922.217,1770.91,Plant_15,13013
9848,2022-01-01,Provider_27-Plant_15,1289.594,2577.482,Plant_15,13958
9849,2022-02-01,Provider_27-Plant_15,1341.623,3531.002,Plant_15,18725
9850,2022-03-01,Provider_27-Plant_15,1678.759,4020.548,Plant_15,23534
9851,2022-04-01,Provider_27-Plant_15,1336.593,3274.285,Plant_15,19843
9852,2022-05-01,Provider_27-Plant_15,900.032,1752.27,Plant_15,13301
9853,2022-06-01,Provider_27-Plant_15,1258.005,1164.735,Plant_15,17609
9854,2022-07-01,Provider_27-Plant_15,1187.877,1104.98,Plant_15,14572
9855,2022-08-01,Provider_27-Plant_15,972.953,913.791,Plant_15,13375
9856,2022-09-01,Provider_27-Plant_15,1438.295,1348.019,Plant_15,18184
9857,2022-10-01,Provider_27-Plant_15,1578.054,1455.886,Plant_15,21661
9858,2014-01-01,Provider_27-Plant_18,209.178,195.599,Plant_18,13749
9859,2014-02-01,Provider_27-Plant_18,188.075,176.425,Plant_18,12880
9860,2014-03-01,Provider_27-Plant_18,245.977,235.192,Plant_18,13348
9861,2014-04-01,Provider_27-Plant_18,240.521,228.032,Plant_18,15650
9862,2014-05-01,Provider_27-Plant_18,235.123,212.998,Plant_18,15940
9863,2014-06-01,Provider_27-Plant_18,265.687,249.885,Plant_18,14815
9864,2014-07-01,Provider_27-Plant_18,201.959,201.999,Plant_18,13348
9865,2014-08-01,Provider_27-Plant_18,203.939,220.789,Plant_18,14562
9866,2014-09-01,Provider_27-Plant_18,248.217,256.033,Plant_18,16353
9867,2014-10-01,Provider_27-Plant_18,263.663,274.297,Plant_18,13600
9868,2014-11-01,Provider_27-Plant_18,241.957,265.712,Plant_18,13418
9869,2014-12-01,Provider_27-Plant_18,192.552,200.757,Plant_18,9337
9870,2015-01-01,Provider_27-Plant_18,298.08,290.658,Plant_18,15638
9871,2015-02-01,Provider_27-Plant_18,256.328,247.477,Plant_18,14495
9872,2015-03-01,Provider_27-Plant_18,285.482,287.366,Plant_18,16990
9873,2015-04-01,Provider_27-Plant_18,332.303,300.795,Plant_18,15460
9874,2015-05-01,Provider_27-Plant_18,424.974,366.958,Plant_18,14250
9875,2015-06-01,Provider_27-Plant_18,357.07,348.451,Plant_18,16505
9876,2015-07-01,Provider_27-Plant_18,228.447,222.602,Plant_18,9665
9877,2015-08-01,Provider_27-Plant_18,382.019,377.655,Plant_18,12820
9878,2015-09-01,Provider_27-Plant_18,463.457,456.67,Plant_18,16682
9879,2015-10-01,Provider_27-Plant_18,429.995,428.36,Plant_18,17262
9880,2015-11-01,Provider_27-Plant_18,440.314,436.166,Plant_18,16524
9881,2015-12-01,Provider_27-Plant_18,304.387,307.362,Plant_18,12679
9882,2016-01-01,Provider_27-Plant_18,388.416,384.781,Plant_18,12274
9883,2016-02-01,Provider_27-Plant_18,420.492,422.582,Plant_18,15777
9884,2016-03-01,Provider_27-Plant_18,478.673,467.909,Plant_18,16372
9885,2016-04-01,Provider_27-Plant_18,398.254,400.903,Plant_18,17234
9886,2016-05-01,Provider_27-Plant_18,381.355,376.859,Plant_18,14816
9887,2016-06-01,Provider_27-Plant_18,492.646,494.682,Plant_18,17581
9888,2016-07-01,Provider_27-Plant_18,395.953,390.509,Plant_18,17001
9889,2016-08-01,Provider_27-Plant_18,197.301,192.405,Plant_18,5200
9890,2016-09-01,Provider_27-Plant_18,482.925,475.51,Plant_18,17581
9891,2016-10-01,Provider_27-Plant_18,468.603,435.977,Plant_18,15326
9892,2016-11-01,Provider_27-Plant_18,441.441,444.97,Plant_18,15725
9893,2016-12-01,Provider_27-Plant_18,282.275,282.659,Plant_18,11313
9894,2017-01-01,Provider_27-Plant_18,290.01,293.986,Plant_18,7976
9895,2017-02-01,Provider_27-Plant_18,414.409,413.925,Plant_18,12807
9896,2017-03-01,Provider_27-Plant_18,502.578,495.674,Plant_18,16939
9897,2017-04-01,Provider_27-Plant_18,91.896,84.496,Plant_18,3864
9898,2017-05-01,Provider_27-Plant_18,554.845,549.796,Plant_18,15246
9899,2017-06-01,Provider_27-Plant_18,532.929,529.218,Plant_18,15223
9900,2017-07-01,Provider_27-Plant_18,528.703,517.035,Plant_18,15221
9901,2017-08-01,Provider_27-Plant_18,528.616,1.11,Plant_18,15221
9902,2017-09-01,Provider_27-Plant_18,367.119,359.866,Plant_18,11046
9903,2017-10-01,Provider_27-Plant_18,453.063,448.384,Plant_18,11414
9904,2017-11-01,Provider_27-Plant_18,569.397,572.449,Plant_18,11970
9905,2017-12-01,Provider_27-Plant_18,346.98,333.919,Plant_18,9764
9906,2018-01-01,Provider_27-Plant_18,274.457,265.605,Plant_18,4216
9907,2018-02-01,Provider_27-Plant_18,439.464,426.778,Plant_18,12078
9908,2018-03-01,Provider_27-Plant_18,494.318,477.23,Plant_18,14594
9909,2018-04-01,Provider_27-Plant_18,482.878,473.556,Plant_18,13806
9910,2018-05-01,Provider_27-Plant_18,593.046,598.994,Plant_18,13572
9911,2018-06-01,Provider_27-Plant_18,736.787,681.799,Plant_18,15158
9912,2018-07-01,Provider_27-Plant_18,756.405,702.844,Plant_18,15845
9913,2018-08-01,Provider_27-Plant_18,444.711,402.142,Plant_18,4653
9914,2018-09-01,Provider_27-Plant_18,949.421,863.952,Plant_18,8446
9915,2018-10-01,Provider_27-Plant_18,1062.777,972.889,Plant_18,14365
9916,2018-11-01,Provider_27-Plant_18,1131.956,1056.814,Plant_18,13955
9917,2018-12-01,Provider_27-Plant_18,540.993,508.108,Plant_18,8712
9918,2019-01-01,Provider_27-Plant_18,942.93,892.585,Plant_18,9284
9919,2019-02-01,Provider_27-Plant_18,895.272,860.196,Plant_18,12920
9920,2019-03-01,Provider_27-Plant_18,922.719,887.107,Plant_18,12498
9921,2019-04-01,Provider_27-Plant_18,949.023,912.356,Plant_18,13500
9922,2019-05-01,Provider_27-Plant_18,936.344,916.623,Plant_18,13178
9923,2019-06-01,Provider_27-Plant_18,888.695,861.622,Plant_18,11475
9924,2019-07-01,Provider_27-Plant_18,443.4,423.358,Plant_18,8619
9925,2019-08-01,Provider_27-Plant_18,1008.602,999.689,Plant_18,9718
9926,2019-09-01,Provider_27-Plant_18,1153.431,1149.471,Plant_18,13481
9927,2019-10-01,Provider_27-Plant_18,1145.967,1131.007,Plant_18,13769
9928,2019-11-01,Provider_27-Plant_18,1140.691,1126.516,Plant_18,12915
9929,2019-12-01,Provider_27-Plant_18,484.583,480.36,Plant_18,7398
9930,2020-01-01,Provider_27-Plant_18,873.614,874.517,Plant_18,9124
9931,2020-02-01,Provider_27-Plant_18,930.522,927.011,Plant_18,10995
9932,2020-03-01,Provider_27-Plant_18,831.5,827.755,Plant_18,9103
9933,2020-04-01,Provider_27-Plant_18,10.459,9.113,Plant_18,0
9934,2020-05-01,Provider_27-Plant_18,611.479,596.633,Plant_18,7869
9935,2020-06-01,Provider_27-Plant_18,1038.018,1014.114,Plant_18,11923
9936,2020-07-01,Provider_27-Plant_18,786.088,767.364,Plant_18,10351
9937,2020-08-01,Provider_27-Plant_18,804.222,794.57,Plant_18,8632
9938,2020-09-01,Provider_27-Plant_18,1113.265,1084.987,Plant_18,13168
9939,2020-10-01,Provider_27-Plant_18,1134.518,1111.575,Plant_18,13476
9940,2020-11-01,Provider_27-Plant_18,898.325,880.861,Plant_18,10346
9941,2020-12-01,Provider_27-Plant_18,490.588,483.916,Plant_18,5953
9942,2021-01-01,Provider_27-Plant_18,674.804,670.348,Plant_18,6354
9943,2021-02-01,Provider_27-Plant_18,820.72,822.422,Plant_18,8908
9944,2021-03-01,Provider_27-Plant_18,990.317,995.657,Plant_18,10457
9945,2021-04-01,Provider_27-Plant_18,861.9,860.154,Plant_18,8308
9946,2021-05-01,Provider_27-Plant_18,814.372,819.865,Plant_18,9320
9947,2021-06-01,Provider_27-Plant_18,1257.542,1261.354,Plant_18,12578
9948,2021-07-01,Provider_27-Plant_18,934.984,938.783,Plant_18,9548
9949,2021-08-01,Provider_27-Plant_18,796.654,818.072,Plant_18,7672
9950,2021-09-01,Provider_27-Plant_18,724.326,703.097,Plant_18,7707
9951,2021-10-01,Provider_27-Plant_18,978.933,957.638,Plant_18,11410
9952,2021-11-01,Provider_27-Plant_18,794.635,793.156,Plant_18,7242
9953,2021-12-01,Provider_27-Plant_18,530.161,532.525,Plant_18,7483
9954,2022-01-01,Provider_27-Plant_18,510.334,510.881,Plant_18,2933
9955,2022-02-01,Provider_27-Plant_18,441.928,443.827,Plant_18,5036
9956,2022-03-01,Provider_27-Plant_18,908.331,784.52,Plant_18,11855
9957,2022-04-01,Provider_27-Plant_18,444.804,341.872,Plant_18,5847
9958,2022-05-01,Provider_27-Plant_18,1040.208,854.199,Plant_18,11297
9959,2022-06-01,Provider_27-Plant_18,1081.361,865.763,Plant_18,12720
9960,2022-07-01,Provider_27-Plant_18,473.307,386.869,Plant_18,7128
9961,2022-08-01,Provider_27-Plant_18,1072.167,860.115,Plant_18,10958
9962,2022-09-01,Provider_27-Plant_18,885.674,716.854,Plant_18,11998
9963,2022-10-01,Provider_27-Plant_18,834.152,648.895,Plant_18,9929
9964,2014-01-01,Provider_27-Plant_19,761.674,760.699,Plant_19,29098
9965,2014-02-01,Provider_27-Plant_19,780.986,789.164,Plant_19,26975
9966,2014-03-01,Provider_27-Plant_19,892.095,899.76,Plant_19,28991
9967,2014-04-01,Provider_27-Plant_19,913.561,923.017,Plant_19,27409
9968,2014-05-01,Provider_27-Plant_19,999.697,1016.774,Plant_19,27959
9969,2014-06-01,Provider_27-Plant_19,1102.878,1101.667,Plant_19,27684
9970,2014-07-01,Provider_27-Plant_19,1048.641,1088.064,Plant_19,30786
9971,2014-08-01,Provider_27-Plant_19,1068.506,1128.943,Plant_19,26789
9972,2014-09-01,Provider_27-Plant_19,1151.496,1207.357,Plant_19,29951
9973,2014-10-01,Provider_27-Plant_19,1346.24,1348.177,Plant_19,31493
9974,2014-11-01,Provider_27-Plant_19,4654.832,4692.488,Plant_19,28853
9975,2014-12-01,Provider_27-Plant_19,812.229,825.281,Plant_19,22507
9976,2015-01-01,Provider_27-Plant_19,885.944,1025.864,Plant_19,26195
9977,2015-02-01,Provider_27-Plant_19,924.793,999.889,Plant_19,28215
9978,2015-03-01,Provider_27-Plant_19,1031.458,1138.823,Plant_19,26608
9979,2015-04-01,Provider_27-Plant_19,949.392,1014.63,Plant_19,25284
9980,2015-05-01,Provider_27-Plant_19,1086.287,1180.547,Plant_19,24521
9981,2015-06-01,Provider_27-Plant_19,1362.358,1443.313,Plant_19,27390
9982,2015-07-01,Provider_27-Plant_19,1322.506,1383.346,Plant_19,27361
9983,2015-08-01,Provider_27-Plant_19,1375.09,1465.316,Plant_19,26165
9984,2015-09-01,Provider_27-Plant_19,1273.688,1293.201,Plant_19,28763
9985,2015-10-01,Provider_27-Plant_19,1450.697,1460.701,Plant_19,28092
9986,2015-11-01,Provider_27-Plant_19,1723.769,1740.838,Plant_19,30975
9987,2015-12-01,Provider_27-Plant_19,1280.926,1316.113,Plant_19,24562
9988,2016-01-01,Provider_27-Plant_19,1628.872,1627.356,Plant_19,30929
9989,2016-02-01,Provider_27-Plant_19,1935.0,1935.863,Plant_19,33522
9990,2016-03-01,Provider_27-Plant_19,1661.679,1679.589,Plant_19,32247
9991,2016-04-01,Provider_27-Plant_19,1653.037,1642.53,Plant_19,33611
9992,2016-05-01,Provider_27-Plant_19,1489.494,1470.634,Plant_19,30985
9993,2016-06-01,Provider_27-Plant_19,1832.635,1785.257,Plant_19,35315
9994,2016-07-01,Provider_27-Plant_19,1546.124,1527.3,Plant_19,34908
9995,2016-08-01,Provider_27-Plant_19,1761.966,1756.645,Plant_19,38206
9996,2016-09-01,Provider_27-Plant_19,1492.788,1495.508,Plant_19,36548
9997,2016-10-01,Provider_27-Plant_19,1728.974,1734.422,Plant_19,35063
9998,2016-11-01,Provider_27-Plant_19,1803.197,1794.512,Plant_19,36660
9999,2016-12-01,Provider_27-Plant_19,1317.525,1323.54,Plant_19,27249
10000,2017-01-01,Provider_27-Plant_19,1836.006,1818.629,Plant_19,35813
10001,2017-02-01,Provider_27-Plant_19,1714.755,1726.679,Plant_19,34558
10002,2017-03-01,Provider_27-Plant_19,1874.644,1871.367,Plant_19,38377
10003,2017-04-01,Provider_27-Plant_19,1492.774,1520.367,Plant_19,31457
10004,2017-05-01,Provider_27-Plant_19,1774.341,1773.642,Plant_19,35222
10005,2017-06-01,Provider_27-Plant_19,1942.062,1945.031,Plant_19,36656
10006,2017-07-01,Provider_27-Plant_19,1991.111,1983.656,Plant_19,38477
10007,2017-08-01,Provider_27-Plant_19,2070.927,2054.278,Plant_19,41107
10008,2017-09-01,Provider_27-Plant_19,1669.693,1629.451,Plant_19,35915
10009,2017-10-01,Provider_27-Plant_19,1572.633,1585.156,Plant_19,35261
10010,2017-11-01,Provider_27-Plant_19,1851.345,1826.1,Plant_19,37595
10011,2017-12-01,Provider_27-Plant_19,1187.273,1166.025,Plant_19,27053
10012,2018-01-01,Provider_27-Plant_19,1761.705,1752.639,Plant_19,36671
10013,2018-02-01,Provider_27-Plant_19,1401.684,1370.222,Plant_19,31837
10014,2018-03-01,Provider_27-Plant_19,1430.703,1415.455,Plant_19,35745
10015,2018-04-01,Provider_27-Plant_19,1529.34,1494.174,Plant_19,35856
10016,2018-05-01,Provider_27-Plant_19,1376.886,1385.63,Plant_19,33172
10017,2018-06-01,Provider_27-Plant_19,1577.357,1566.917,Plant_19,35260
10018,2018-07-01,Provider_27-Plant_19,1653.091,1669.35,Plant_19,35410
10019,2018-08-01,Provider_27-Plant_19,1601.337,1593.449,Plant_19,38447
10020,2018-09-01,Provider_27-Plant_19,1308.906,1302.986,Plant_19,34612
10021,2018-10-01,Provider_27-Plant_19,1346.505,1345.415,Plant_19,35695
10022,2018-11-01,Provider_27-Plant_19,1472.047,1469.948,Plant_19,35919
10023,2018-12-01,Provider_27-Plant_19,942.972,936.954,Plant_19,21622
10024,2019-01-01,Provider_27-Plant_19,1569.969,1554.685,Plant_19,36550
10025,2019-02-01,Provider_27-Plant_19,1423.686,1414.682,Plant_19,33744
10026,2019-03-01,Provider_27-Plant_19,1432.571,1428.855,Plant_19,32504
10027,2019-04-01,Provider_27-Plant_19,1009.25,1022.553,Plant_19,23234
10028,2019-05-01,Provider_27-Plant_19,1227.191,1222.413,Plant_19,31054
10029,2019-06-01,Provider_27-Plant_19,1487.861,1470.277,Plant_19,29898
10030,2019-07-01,Provider_27-Plant_19,1631.589,1598.381,Plant_19,35656
10031,2019-08-01,Provider_27-Plant_19,1317.788,1308.681,Plant_19,36221
10032,2019-09-01,Provider_27-Plant_19,1284.972,1267.601,Plant_19,31919
10033,2019-10-01,Provider_27-Plant_19,1274.164,1249.301,Plant_19,29283
10034,2019-11-01,Provider_27-Plant_19,1382.931,1359.234,Plant_19,30794
10035,2019-12-01,Provider_27-Plant_19,688.296,661.383,Plant_19,16874
10036,2020-01-01,Provider_27-Plant_19,1469.034,1424.976,Plant_19,29843
10037,2020-02-01,Provider_27-Plant_19,1375.427,1339.034,Plant_19,31352
10038,2020-03-01,Provider_27-Plant_19,886.608,862.915,Plant_19,21854
10039,2020-04-01,Provider_27-Plant_19,113.65,111.662,Plant_19,0
10040,2020-05-01,Provider_27-Plant_19,350.974,338.736,Plant_19,10906
10041,2020-06-01,Provider_27-Plant_19,1128.054,1103.528,Plant_19,21434
10042,2020-07-01,Provider_27-Plant_19,1102.985,1075.617,Plant_19,28610
10043,2020-08-01,Provider_27-Plant_19,2190.8,1057.85,Plant_19,21621
10044,2020-09-01,Provider_27-Plant_19,1383.042,1361.388,Plant_19,29305
10045,2020-10-01,Provider_27-Plant_19,1302.976,1280.209,Plant_19,25986
10046,2020-11-01,Provider_27-Plant_19,1289.692,1262.272,Plant_19,29256
10047,2020-12-01,Provider_27-Plant_19,701.597,679.381,Plant_19,21529
10048,2021-01-01,Provider_27-Plant_19,1158.082,1132.236,Plant_19,21069
10049,2021-02-01,Provider_27-Plant_19,1095.905,1074.872,Plant_19,18301
10050,2021-03-01,Provider_27-Plant_19,1640.899,1634.522,Plant_19,27079
10051,2021-04-01,Provider_27-Plant_19,1226.244,1200.807,Plant_19,16245
10052,2021-05-01,Provider_27-Plant_19,779.952,767.711,Plant_19,12418
10053,2021-06-01,Provider_27-Plant_19,1433.048,1405.12,Plant_19,14709
10054,2021-07-01,Provider_27-Plant_19,1264.462,1225.634,Plant_19,19844
10055,2021-08-01,Provider_27-Plant_19,715.602,712.255,Plant_19,7304
10056,2021-09-01,Provider_27-Plant_19,1356.922,1299.315,Plant_19,19084
10057,2021-10-01,Provider_27-Plant_19,1530.292,1455.442,Plant_19,22366
10058,2021-11-01,Provider_27-Plant_19,1740.562,1663.603,Plant_19,26798
10059,2021-12-01,Provider_27-Plant_19,797.67,774.42,Plant_19,11182
10060,2022-01-01,Provider_27-Plant_19,2134.119,1313.642,Plant_19,20119
10061,2022-02-01,Provider_27-Plant_19,1688.005,1617.209,Plant_19,26160
10062,2022-03-01,Provider_27-Plant_19,2111.677,1850.598,Plant_19,29247
10063,2022-04-01,Provider_27-Plant_19,1569.928,1369.159,Plant_19,24528
10064,2022-05-01,Provider_27-Plant_19,1414.993,1216.403,Plant_19,19405
10065,2022-06-01,Provider_27-Plant_19,1843.936,1593.217,Plant_19,22739
10066,2022-07-01,Provider_27-Plant_19,1103.224,955.53,Plant_19,13138
10067,2022-08-01,Provider_27-Plant_19,3076.839,1915.077,Plant_19,22560
10068,2022-09-01,Provider_27-Plant_19,2096.788,1753.053,Plant_19,27057
10069,2022-10-01,Provider_27-Plant_19,1457.841,1240.999,Plant_19,18569
10070,2014-01-01,Provider_27-Plant_20,286.105,289.663,Plant_20,93855
10071,2014-02-01,Provider_27-Plant_20,269.785,276.442,Plant_20,92865
10072,2014-03-01,Provider_27-Plant_20,231.778,232.664,Plant_20,99860
10073,2014-04-01,Provider_27-Plant_20,311.063,305.622,Plant_20,95409
10074,2014-05-01,Provider_27-Plant_20,357.851,363.524,Plant_20,97371
10075,2014-06-01,Provider_27-Plant_20,324.019,323.579,Plant_20,102953
10076,2014-07-01,Provider_27-Plant_20,329.61,302.423,Plant_20,113549
10077,2014-08-01,Provider_27-Plant_20,213.998,208.862,Plant_20,96391
10078,2014-09-01,Provider_27-Plant_20,239.721,237.379,Plant_20,113118
10079,2014-10-01,Provider_27-Plant_20,884.943,418.442,Plant_20,102589
10080,2014-11-01,Provider_27-Plant_20,1299.124,426.182,Plant_20,102541
10081,2014-12-01,Provider_27-Plant_20,694.814,200.034,Plant_20,79670
10082,2015-01-01,Provider_27-Plant_20,1684.216,322.717,Plant_20,89594
10083,2015-02-01,Provider_27-Plant_20,1522.403,383.991,Plant_20,93224
10084,2015-03-01,Provider_27-Plant_20,1113.438,368.745,Plant_20,99411
10085,2015-04-01,Provider_27-Plant_20,1103.419,327.739,Plant_20,91041
10086,2015-05-01,Provider_27-Plant_20,642.957,255.526,Plant_20,86823
10087,2015-06-01,Provider_27-Plant_20,643.092,279.753,Plant_20,108864
10088,2015-07-01,Provider_27-Plant_20,531.896,248.133,Plant_20,107636
10089,2015-08-01,Provider_27-Plant_20,507.144,234.615,Plant_20,97134
10090,2015-09-01,Provider_27-Plant_20,488.35,224.33,Plant_20,112508
10091,2015-10-01,Provider_27-Plant_20,226.229,124.525,Plant_20,106010
10092,2015-11-01,Provider_27-Plant_20,181.68,127.032,Plant_20,109497
10093,2015-12-01,Provider_27-Plant_20,169.333,117.146,Plant_20,81249
10094,2016-01-01,Provider_27-Plant_20,255.762,186.195,Plant_20,104204
10095,2016-02-01,Provider_27-Plant_20,297.141,183.682,Plant_20,120268
10096,2016-03-01,Provider_27-Plant_20,184.534,129.248,Plant_20,114947
10097,2016-04-01,Provider_27-Plant_20,283.932,215.188,Plant_20,118108
10098,2016-05-01,Provider_27-Plant_20,245.234,173.43,Plant_20,105625
10099,2016-06-01,Provider_27-Plant_20,314.618,207.556,Plant_20,127000
10100,2016-07-01,Provider_27-Plant_20,214.752,151.879,Plant_20,117216
10101,2016-08-01,Provider_27-Plant_20,316.057,227.29,Plant_20,130097
10102,2016-09-01,Provider_27-Plant_20,251.368,187.094,Plant_20,126425
10103,2016-10-01,Provider_27-Plant_20,290.586,205.279,Plant_20,118931
10104,2016-11-01,Provider_27-Plant_20,214.206,213.672,Plant_20,128333
10105,2016-12-01,Provider_27-Plant_20,85.371,84.986,Plant_20,87541
10106,2017-01-01,Provider_27-Plant_20,282.455,273.43,Plant_20,119215
10107,2017-02-01,Provider_27-Plant_20,179.76,178.111,Plant_20,121419
10108,2017-03-01,Provider_27-Plant_20,256.901,229.122,Plant_20,137375
10109,2017-04-01,Provider_27-Plant_20,283.721,281.566,Plant_20,119516
10110,2017-05-01,Provider_27-Plant_20,197.754,195.657,Plant_20,138817
10111,2017-06-01,Provider_27-Plant_20,127.122,127.446,Plant_20,135705
10112,2017-07-01,Provider_27-Plant_20,186.642,185.961,Plant_20,138256
10113,2017-08-01,Provider_27-Plant_20,338.368,343.242,Plant_20,153941
10114,2017-09-01,Provider_27-Plant_20,167.421,167.15,Plant_20,140409
10115,2017-10-01,Provider_27-Plant_20,164.671,163.08,Plant_20,141035
10116,2017-11-01,Provider_27-Plant_20,249.019,247.113,Plant_20,147566
10117,2017-12-01,Provider_27-Plant_20,149.17,145.444,Plant_20,102951
10118,2018-01-01,Provider_27-Plant_20,187.519,181.496,Plant_20,146409
10119,2018-02-01,Provider_27-Plant_20,192.441,186.331,Plant_20,132321
10120,2018-03-01,Provider_27-Plant_20,243.996,240.013,Plant_20,142202
10121,2018-04-01,Provider_27-Plant_20,228.103,225.954,Plant_20,137910
10122,2018-05-01,Provider_27-Plant_20,271.538,269.886,Plant_20,125407
10123,2018-06-01,Provider_27-Plant_20,244.094,217.682,Plant_20,129233
10124,2018-07-01,Provider_27-Plant_20,439.037,336.431,Plant_20,128080
10125,2018-08-01,Provider_27-Plant_20,389.625,294.469,Plant_20,108938
10126,2018-09-01,Provider_27-Plant_20,314.288,293.082,Plant_20,116491
10127,2018-10-01,Provider_27-Plant_20,231.023,309.76,Plant_20,111030
10128,2018-11-01,Provider_27-Plant_20,223.512,310.222,Plant_20,105186
10129,2018-12-01,Provider_27-Plant_20,202.272,198.821,Plant_20,75632
10130,2019-01-01,Provider_27-Plant_20,300.758,295.753,Plant_20,115008
10131,2019-02-01,Provider_27-Plant_20,249.948,246.187,Plant_20,107054
10132,2019-03-01,Provider_27-Plant_20,295.896,292.797,Plant_20,97088
10133,2019-04-01,Provider_27-Plant_20,460.205,466.844,Plant_20,79808
10134,2019-05-01,Provider_27-Plant_20,360.845,355.457,Plant_20,93794
10135,2019-06-01,Provider_27-Plant_20,208.285,205.658,Plant_20,89556
